latitude,longitude,api
3755741.872351193,-11529135.909282848,42301346930000
3755738.1992253247,-11528852.823817763,42301346940000
3755681.0035525947,-11530512.374786507,42301347630000
3755680.87237017,-11530240.755228974,42301347640000
3755680.7411877513,-11529969.246990927,42301347650000
3755681.134735021,-11530490.890124785,42301347660000
3755680.87237017,-11530219.27056725,42301347670000
3755680.7411877513,-11529947.651009714,42301347680000
3755681.134735021,-11530523.172777114,42301347690000
3755681.0035525947,-11530251.553219581,42301347700000
3755680.87237017,-11529980.044981536,42301347710000
3755681.0035525947,-11530501.688115392,42301347720000
3755680.87237017,-11530230.068557857,42301347730000
3755680.87237017,-11529958.449000321,42301347740000
3755473.3435631962,-11526575.783633584,42301347950000
3755473.3435631962,-11526564.985642979,42301347960000
3755473.3435631962,-11526554.298971863,42301347970000
3755473.212383035,-11526399.898838133,42301347980000
3755473.212383035,-11526389.100847527,42301347990000
3755473.212383035,-11526378.414176408,42301348000000
3755472.950022709,-11525980.11303835,42301348010000
3971702.1820367123,-11320430.565719916,42303000130000
3971384.5984393302,-11320548.230421683,42303000150000
3970444.1907645655,-11315100.922459206,42303000420000
3972456.294407211,-11320438.135445287,42303000440000
3972060.7934642206,-11320558.137856364,42303000450000
3974147.4811842344,-11324590.018493405,42303000460000
3974168.1949494598,-11323996.796926968,42303000470000
3973786.800361302,-11323862.32298209,42303000480000
3973771.6998541695,-11324220.326464482,42303000490000
3974363.707999352,-11324165.000677556,42303000500000
3974631.79211738,-11323845.847697454,42303000510000
3974157.3703320227,-11326521.856936632,42303000530000
3974158.172155188,-11326044.964238074,42303000540000
3974428.3897383185,-11325556.271673491,42303000550000
3974115.809240982,-11324837.48172144,42303000560000
3974521.6710671145,-11326766.203218922,42303000580000
3974398.3207029537,-11327085.690157501,42303000590000
3974158.172155188,-11326763.197592672,42303000600000
3974082.266476128,-11327114.744544597,42303000610000
3974471.956568708,-11326529.649300987,42303000620000
3974382.5511957593,-11325831.119496258,42303000630000
3974382.1502763676,-11323602.280651595,42303000810000
3974389.233187698,-11323258.748703009,42303000820000
3973924.1757947947,-11322672.31762551,42303000880000
3971594.3602892845,-11320074.343349377,42303000900000
3974738.305833159,-11323598.161830438,42303000950000
3950663.2830904424,-11318368.48347246,42303000980000
3970439.1141873235,-11316596.05454005,42303001420000
3970982.0534209884,-11316595.609262086,42303001430000
3974120.352889944,-11325569.518692894,42303001600000
3974129.9747407124,-11325086.948700307,42303001610000
3973675.2174348054,-11324839.819430744,42303001620000
3974370.5236200285,-11324836.925123986,42303001760000
3973445.373372818,-11323632.782192074,42303001770000
3974127.435640425,-11323607.401348172,42303001780000
3974119.551069409,-11323271.995722413,42303001790000
3973762.612832864,-11323260.084536897,42303001800000
3970803.698270625,-11316234.154875482,42303001810000
3970442.5876346696,-11315583.158493321,42303001820000
3972041.1523857764,-11320196.460830778,42303002180000
3972040.6179351313,-11319593.66578813,42303002190000
3974381.3484376203,-11324512.540127812,42303002430000
3972445.738631541,-11321092.805370644,42303100140000
3972061.1943029067,-11321062.526469149,42303101410000
3971593.9594668266,-11319592.10731526,42303102040000
3980764.817021415,-11353948.085161334,42303102140000
3981261.8421596973,-11354414.179869285,42303102190000
3974946.391302017,-11328465.495245883,42303102210000
3981244.4586208197,-11353948.753078278,42303102220000
3980792.228394904,-11354418.298690444,42303102240000
3981239.7784417626,-11355447.113424355,42303102280000
3974564.302756673,-11327737.688415077,42303102290000
3975354.8217452713,-11328470.059345005,42303102310000
3974453.514148013,-11328090.905159364,42303102320000
3981734.283309789,-11354965.767946167,42303102340000
3982218.7796122264,-11354960.090652134,42303300090000
3974132.246567759,-11322624.004966505,42303300120000
3972801.0326448465,-11321326.464981819,42303300180000
3973150.0572049473,-11322054.717090588,42303300200000
3981719.306106211,-11355934.915433012,42303300290000
3974150.8221115945,-11326763.197592672,42303300400000
3973823.950365686,-11325087.171339288,42303303860000
3973509.649070493,-11324443.856001994,42303303870000
3973573.25697439,-11323030.989024844,42303303880000
3972516.5560457455,-11319843.689364454,42303303890000
3972051.841403909,-11321517.600547511,42303303900000
3971193.5447873166,-11319557.04167566,42303303910000
3974744.9880313254,-11324966.612330759,42303303930000
3974785.749524032,-11323005.830819927,42303303940000
3982102.5681789946,-11355302.286766835,42303304040000
3980841.8364611533,-11355257.313692553,42303304050000
3971559.8896086896,-11319121.559827676,42303304090000
3970612.253451269,-11319100.7430829,42303304100000
3974575.1277562412,-11322507.676098626,42303304110000
3973826.8902992005,-11327483.323378613,42303304120000
3975024.3073800136,-11323276.893780008,42303304130000
3974843.885017129,-11324242.256404167,42303304140000
3974673.0877824565,-11325446.399336077,42303304150000
3970936.4957757764,-11315121.627884492,42303304170000
3971230.953644851,-11320072.339598544,42303304250000
3969392.718989265,-11318125.58434355,42303304350000
3980707.3202061155,-11354927.919319296,42303304430000
3971085.1933881245,-11319152.172687644,42303304480000
3970617.19650853,-11318657.691509541,42303304490000
3970654.4699004143,-11319617.37683967,42303304500000
3972010.1542892093,-11318958.476773664,42303304580000
3970187.692814708,-11318637.097403744,42303304690000
3970641.778230155,-11320033.823054727,42303304700000
3969959.5213063005,-11315575.254809475,42303304710000
3969986.9069926036,-11316078.08494939,42303304720000
3969940.818923741,-11315093.24141434,42303304810000
3970063.320080563,-11318169.778181395,42303304860000
3970012.0217279163,-11317584.571618294,42303304870000
3970025.5142412707,-11316596.388498522,42303304890000
3970053.701622064,-11317139.850252574,42303304900000
3970230.9764437773,-11319492.253732018,42303304960000
3971056.4690818232,-11318628.748441936,42303304970000
3970021.640151664,-11314707.853337213,42303305040000
3969994.3879718753,-11313540.111878792,42303305100000
3964682.6439979873,-11360904.774099478,42303305150000
3970838.968283862,-11315752.475438818,42303305180000
3969966.8686791738,-11314078.898214232,42303305260000
3970287.3522782195,-11318993.097135302,42303305350000
3971640.054140962,-11318593.794121826,42303305380000
3972369.9778416087,-11319437.261903565,42303305420000
3996737.7280613245,-11362184.057687674,42303305460000
3970162.97846971,-11320058.313342702,42303305500000
3969469.9296394526,-11315577.481199292,42303305550000
3978444.17945282,-11315873.145766838,42303305600000
3969608.188755528,-11316554.08709202,42303305990000
3969634.7720991382,-11316982.333173102,42303306760000
3994077.179792324,-11345318.375596058,42303307000000
3971320.0673763677,-11320392.828412535,42303307290000
3990181.3225406255,-11358689.182274219,42303308100000
3974152.8266684716,-11326586.08828282,42303310140000
3971350.2619902883,-11320898.55285921,42303310510000
3981700.183454969,-11355402.362989059,42303313520000
3981700.049730249,-11354434.217377627,42303313530000
3981700.183454969,-11353951.647385038,42303313540000
3981215.3078222377,-11354918.679801561,42303313550000
3981252.7492283937,-11355788.085024655,42303313560000
3981907.5923686214,-11354891.406526316,42303313590000
3975145.927010742,-11322673.987417873,42303313980000
3975004.9285463956,-11325222.647159582,42303314010000
3974490.799942065,-11325295.0048286,42303314020000
3974065.8292206153,-11324281.663503908,42303314030000
3974705.8304052306,-11323337.228944017,42303314660000
3970192.101325057,-11318608.48829461,42303314880000
3970313.1356308036,-11319000.889499657,42303314890000
3970621.0707981377,-11318610.714684427,42303314900000
3981449.8534958865,-11355603.962586883,42303314980000
3981452.3942106473,-11354725.20652656,42303314990000
3981458.010529475,-11355160.354416072,42303315020000
3969349.4385047527,-11318089.294189552,42303315030000
3981004.301031608,-11354183.525884362,42303315150000
3981480.342110022,-11354159.926152313,42303315160000
3981763.8365990133,-11355829.829833703,42303315170000
3981000.0220999448,-11354722.980136745,42303315180000
,,42303800260000
3972532.4566192846,-11320427.22613519,42303800710000
3974180.222314089,-11326020.139991626,42303800720000
3901806.2484068205,-11352697.188043289,42305302060000
3916919.765972895,-11359595.65688775,42305302310000
3925611.857214209,-11305824.335332928,42305302680000
,,42305303680000
3915254.588385462,-11352609.913562508,42305303690000
3897816.608396807,-11330607.727526708,42305303960000
3649237.6523634456,-11081982.546648359,42307308400000
3649380.1796404035,-11081849.631176354,42307308420000
3649832.350521508,-11081177.150132472,42307308900000
3647322.2766907243,-11080432.756697537,42307309220000
3650708.12923958,-11079367.651809627,42307309300000
3649544.1660717395,-11080140.988312168,42307309310000
3650861.988679061,-11080626.89788948,42307309320000
3651099.3495669463,-11080112.601842016,42307309330000
3649685.2663714285,-11080370.417782692,42307309500000
3649923.775063537,-11079853.67270643,42307309510000
3648964.4363379274,-11080673.429436632,42307309550000
3654458.268307665,-11072422.985376488,42307309680000
3644280.651917126,-11086063.853139315,42307310000000
3658622.3505855994,-11063869.86362088,42307310020000
3652931.279009237,-11074962.071641993,42307310030000
3656712.5429534614,-11063694.312783897,42307310060000
3648764.307162184,-11079869.480074123,42307310110000
3649265.611507858,-11080889.500568263,42307310250000
3645087.6573113804,-11083373.149727352,42307310330000
3649471.990966245,-11079482.867482599,42307310480000
3649261.190057547,-11076707.672577122,42307310620000
3645095.847230479,-11083874.866672356,42307310670000
3648291.89034446,-11079884.285566397,42307310810000
3717544.966145278,-10808186.470428783,42309304330000
3326640.9894200223,-10965894.574147467,42311000580000
3304028.237900483,-10983196.183365028,42311012160000
3305677.842815751,-10983989.780014893,42311012190000
3259149.505003766,-10959093.064579489,42311020090000
3260302.2588148434,-10960158.058147905,42311020190000
3326221.264054276,-10965763.21714833,42311301990000
3261091.805411703,-10962584.489088727,42311304900000
3326277.9452269343,-10966612.25090461,42311304910000
3262195.7588237803,-10962352.276630932,42311304980000
3303975.195649869,-10982613.648469707,42311308640000
3258136.510181364,-10954210.480393805,42311308700000
3259631.9942259127,-10960225.851717802,42311309070000
,,42311310600000
3258779.700758384,-10960791.911328483,42311310610000
3258985.2304288717,-10960342.625863643,42311310620000
3304662.355916773,-10962103.700207993,42311312470000
3306618.0692816963,-10983011.949607767,42311313420000
3326327.1451875726,-10966267.04916366,42311314250000
3327761.505373664,-10967477.98258451,42311314710000
3305580.1015425604,-10958924.97214839,42311315460000
3304274.58962674,-10959434.815416224,42311316720000
3305591.1163912993,-10960035.718027525,42311316750000
3305535.535810268,-10960916.143880209,42311316760000
,,42311316860000
,,42311316870000
,,42311316880000
,,42311316890000
,,42311316900000
,,42311316910000
,,42311316920000
,,42311316930000
,,42311316940000
,,42311316950000
,,42311316960000
,,42311316970000
,,42311316980000
,,42311316990000
,,42311317000000
,,42311317010000
3305041.3978722687,-10958117.905840138,42311317050000
3305967.779028377,-10960409.52887761,42311317090000
3306616.929726753,-10958860.740802202,42311317100000
3304805.7930436484,-10961414.966518454,42311317110000
3305851.8037898703,-10958797.28869245,42311317120000
3304524.2374168234,-10960359.546426242,42311317130000
3306402.062045028,-10959943.322850168,42311317140000
,,42311317220000
3306865.734857743,-10960426.004162246,42311317240000
3306838.3850598433,-10959500.605235282,42311317300000
3303682.0112469923,-10964548.053586831,42311317350000
3303981.6518553034,-10960393.276231954,42311317440000
3304749.9625230394,-10960914.140129376,42311317450000
3306535.8949573105,-10960883.193310935,42311317480000
3307342.086134407,-10958990.094050504,42311317670000
3306403.454812059,-10958094.41742758,42311317690000
,,42311317870000
3303229.3349785074,-10959546.914143452,42311318330000
3304555.7602120778,-10959028.276635846,42311318340000
3305483.627047735,-10958114.454935925,42311318600000
3301266.6488525765,-10964522.56142344,42311318610000
3304115.840359027,-10965088.732353615,42311318670000
3304997.340340432,-10965048.87997591,42311318780000
3305930.175593167,-10957646.913074594,42311318880000
3307337.780916699,-10958100.428680085,42311318890000
3309167.876538918,-10958093.972149618,42311318900000
3308712.4819944454,-10957410.581795638,42311318910000
3308410.2027962217,-10958042.2085864,42311318920000
3305103.559751368,-10956355.384342408,42311318940000
3303227.942541549,-10965852.718018929,42311319020000
3308308.5159374806,-10959017.70128422,42311319040000
,,42311319620000
3303829.8685548403,-10965782.809378708,42311319700000
3302740.851655732,-10965801.0657752,42311319730000
3305036.333780776,-10961866.701012094,42311319840000
3304140.779313989,-10958159.761968678,42311319870000
3306721.3893330144,-10955730.548040586,42311319880000
3305892.825484294,-10956599.174027247,42311319910000
3306853.199526768,-10957713.036852123,42311320100000
3304120.650915253,-10958595.13249717,42311320110000
3302172.6435261746,-10965769.339720324,42311320150000
3305968.285472669,-10959497.043011578,42311320160000
3305950.180101108,-10958485.037520774,42311320170000
3304995.0615065214,-10964509.091765054,42311320220000
3304069.507195413,-10964128.935703995,42311320230000
3302737.560561326,-10966241.890958741,42311320240000
,,42311320590000
3301387.6471124347,-10965766.111455092,42311320730000
3301766.849571547,-10965787.930075288,42311320760000
3306388.8940729797,-10957085.306243539,42311320800000
3307322.3327939617,-10957203.861501236,42311320890000
3303591.8798531224,-10965454.639519852,42311320950000
3306853.8326240093,-10958566.968665998,42311320960000
3304141.91865822,-10960396.727136167,42311320970000
3305092.798509282,-10959911.59679529,42311320980000
3305046.3353633173,-10959032.061498532,42311320990000
3304265.474785334,-10959552.257479012,42311321000000
3306850.0340410057,-10956802.443417434,42311321160000
3307839.474726935,-10956572.90262742,42311321170000
3307322.459417846,-10956343.807115367,42311321180000
3308742.2417318053,-10959031.504901081,42311321230000
3307848.8452597135,-10959017.144686768,42311321330000
3304400.0459213373,-10964539.815944513,42311321510000
3301222.73029831,-10965502.952178856,42311321930000
3304146.9824115233,-10965794.831883717,42311322070000
3305106.5982212867,-10957454.33035552,42311322110000
3326270.463805539,-10964933.330344466,42311322420000
,,42311322430000
,,42311322440000
3301888.7383548114,-10966292.207368579,42311322460000
,,42311322490000
3301459.2846722812,-10966462.303550512,42311322760000
3327259.442711981,-10967452.935699081,42311322920000
3303305.159718739,-10960017.127672564,42311322990000
3304476.0038857753,-10966252.688949348,42311323020000
3307838.714954295,-10958174.344821973,42311323040000
3309814.269608714,-10963261.422912242,42311323140000
3303751.129271666,-10981263.231726896,42311323300000
,,42311324100000
3309471.6925884816,-10957959.164246269,42311324130000
,,42311324140000
3308762.37708101,-10958100.428680085,42311324270000
,,42311324290000
3303683.2771416726,-10960996.516552562,42311324300000
3304526.389573175,-10961290.84528622,42311324330000
3301091.481758847,-10955689.916426446,42311324560000
,,42311324570000
3305055.5773386364,-10960886.75553464,42311324690000
3326126.6691668467,-10965329.182453727,42311324980000
3306857.7578275846,-10959030.836984133,42311324990000
3308772.254810569,-10958526.671010332,42311325000000
3305530.5981388288,-10960417.877839418,42311325060000
3306867.001053442,-10959946.5511154,42311325070000
3302871.7366040065,-10959312.252656862,42311325110000
3303660.2378771873,-10959970.26216694,42311325120000
3304112.8021138804,-10959958.350981425,42311325130000
3302710.725514026,-10960056.089494342,42311325140000
3312305.02407086,-10958099.538124159,42311325150000
3312662.241248044,-10958170.448639793,42311325320000
3304515.6287948713,-10957610.622920593,42311325400000
3307856.316364876,-10958572.868599012,42311325410000
3305132.045433928,-10964044.110252012,42311325460000
3304674.382801325,-10956361.840872876,42311325510000
3308627.508810861,-10957050.574562414,42311325540000
3304160.9077429776,-10956368.408722831,42311325940000
3303822.019923854,-10959457.858550819,42311325950000
3303698.467887184,-10958510.195725696,42311325960000
3303609.4756815364,-10964052.793172292,42311326030000
3304473.978334464,-10965264.505829576,42311326040000
3312312.497665792,-10957802.31508374,42311326200000
3304990.124034378,-10959418.78540955,42311326220000
3304520.9458842482,-10958712.797198938,42311326230000
3304087.7366177086,-10959055.549911091,42311326380000
3305502.6180350753,-10958531.680387419,42311326470000
3305623.4013449852,-10959530.88413678,42311326480000
3304743.3793477416,-10959608.47382186,42311326490000
3304519.046923514,-10957882.465117112,42311326500000
3303264.0193640245,-10958554.166924559,42311326790000
3307884.9345351025,-10955703.05212636,42311326800000
3305951.192988379,-10957076.623323258,42311326810000
3306406.240346559,-10959499.046762412,42311326820000
3303667.326877426,-10955969.217028847,42311326830000
3306390.7932989188,-10958602.924861526,42311326970000
3306003.23017513,-10959959.909454295,42311326980000
3307376.5279259454,-10958601.589027636,42311326990000
3307352.975808915,-10957649.473422881,42311327000000
3306846.6153172217,-10957243.491239958,42311327030000
3308381.0769669204,-10956518.022118457,42311327060000
3313089.7743572337,-10958541.253863627,42311327260000
3313212.7797498056,-10959946.328476418,42311327270000
3304750.4689212725,-10957173.805238722,42311327730000
3304677.927569361,-10959436.819167057,42311327740000
3305949.1672139117,-10959123.009522513,42311327750000
3308272.425519638,-10958568.972416833,42311327760000
3306160.2292391956,-10958396.98380356,42311327770000
3305502.7446417483,-10956589.82319002,42311327780000
3307015.146777282,-10958001.020374807,42311328350000
3306489.173571013,-10957828.80912255,42311328360000
3307011.728011328,-10956281.356881032,42311328370000
3305448.3038829304,-10957625.205773888,42311328470000
3306424.9794118856,-10960417.432561455,42311328480000
3302875.53405873,-10959007.237252086,42311328650000
3306434.7288008416,-10956687.784341918,42311328660000
3304828.201277242,-10957645.02064325,42311328670000
3307472.3829373904,-10956824.484676613,42311328680000
3308355.8768440336,-10957717.934909718,42311328740000
3307248.63789651,-10955821.273425583,42311328750000
3307789.4564534915,-10957286.015285442,42311328760000
3312015.837157353,-10957239.706377272,42311329810000
3272304.249982645,-10958735.50637506,42311330080000
3303613.779700635,-10965035.07635905,42311332760000
3300948.970335183,-10964573.21179175,42311333070000
3301231.0836721906,-10964576.10609851,42311333300000
3300649.650652525,-10964054.01768669,42311334060000
3300383.369330114,-10964775.479306523,42311334070000
3300829.115097617,-10965043.091362389,42311334080000
3305923.0853949958,-10954801.698209409,42311341940000
3306340.52720989,-10954522.174968027,42311341950000
3306751.397879724,-10954243.54228257,42311341960000
3299850.3163374187,-10964085.075824622,42311342840000
3287245.5820111963,-10978572.083036967,42311343050000
3287245.5820111963,-10978573.084912386,42311344530000
3288950.4072034853,-10975963.199450737,42311344950000
3288950.4072034853,-10975957.967434669,42311345090000
3299994.9675116846,-10965246.80603054,42311345460000
3299905.8733405108,-10964680.635100365,42311345680000
3298840.4592232853,-10965072.257068975,42311346210000
3298840.4592232853,-10965067.1363724,42311346380000
3299245.91151439,-10962810.80161351,42311346390000
3299245.91151439,-10962815.922310088,42311346640000
3298847.5456749396,-10965079.270196898,42311347070000
3298847.5456749396,-10965084.502212964,42311347080000
3302961.4834051374,-10958466.22452683,42311347210000
3302961.4834051374,-10958461.326469237,42311347250000
3298733.909812275,-10965608.483056126,42311347410000
3320418.1091143037,-10956946.37951903,42311365980000
3320421.531312195,-10956940.368266527,42311365990000
3320424.700014735,-10956934.134375043,42311366000000
3320461.964013039,-10956960.40577487,42311366010000
3320431.290918419,-10956922.000550548,42311366020000
3320448.782178609,-10956985.118701827,42311366030000
,,42311804940000
,,42311804970000
3640819.238390758,-10656443.087665785,42313305730000
3639952.0872922675,-10655205.88284511,42313305750000
3638331.3938147263,-10656232.693828186,42313306300000
3631242.494476928,-10662404.691675728,42313308370000
3634662.7816249207,-10663668.947132668,42313308380000
3643366.0748756933,-10663532.692075936,42313308400000
3877187.132666687,-10530418.40345821,42315000030000
3869486.702155198,-10500218.650120394,42315002690000
,,42315002720000
3868652.083890603,-10500908.60832433,42315002760000
3868515.414496379,-10501796.047304936,42315002770000
3867740.587290507,-10501523.759830454,42315002790000
,,42315003070000
3867839.109746127,-10501480.122590063,42315003740000
3856230.650972739,-10509114.524588158,42315300990000
3878239.1907322104,-10526714.803999517,42315304800000
3874160.704560595,-10525583.241375605,42315304870000
3873579.8636313826,-10529905.443244636,42315304900000
3873509.777785217,-10531271.110757688,42315304910000
3873993.762852543,-10531224.913169008,42315304920000
3878608.9840773977,-10529824.513974829,42315304930000
3876893.850825521,-10525773.931663334,42315304940000
3875515.4049151633,-10525491.736754172,42315304980000
3873130.0760936565,-10526391.643517746,42315305000000
3873179.889713397,-10527339.528981851,42315305010000
3875598.35623215,-10531680.766483806,42315305030000
3873612.8531439677,-10528628.052087782,42315305040000
3877572.0016394025,-10531792.531252563,42315305050000
3872497.8853940507,-10528910.692274906,42315305060000
3878399.300544215,-10531659.727100044,42315305100000
3869012.7027079132,-10500996.550722059,42315305230000
3868834.974389307,-10500161.765860599,42315305460000
3871146.314153832,-10500227.333040677,42315305750000
3869162.621676703,-10500076.38381116,42315305880000
3869785.0971784736,-10501103.862711184,42315308100000
3869406.17785232,-10500635.875571888,42315308130000
3869392.2715728907,-10501609.92111633,42315308880000
3873696.5859769075,-10511942.150973797,42315308930000
3869812.6457910347,-10500690.533441866,42315309010000
3870590.1260099183,-10500614.390910164,42315309110000
3868495.9471826702,-10501199.820112247,42315309140000
3856290.844392919,-10508097.732359251,42315309270000
3869577.2926543113,-10501338.635517266,42315309350000
3873635.641134402,-10495358.997749813,42315309370000
3872945.396588798,-10479527.91900563,42315309420000
3873302.1724456884,-10497097.808196004,42315309490000
3868804.1172123933,-10501484.352730714,42315309610000
3825724.385551885,-11377446.961750848,42317100400000
3831787.040129221,-11328102.705025388,42317311130000
3786013.1690051802,-11354762.164597506,42317319870000
3831198.773929014,-11349540.278603883,42317320700000
3825582.0096345777,-11330803.315872032,42317320720000
3822412.706868526,-11350295.692668404,42317320770000
3825248.838183425,-11330203.86041411,42317320780000
3784490.728565238,-11335225.260004813,42317320820000
3783559.5011949185,-11335014.198250268,42317320830000
3831798.789908324,-11349692.563667288,42317320880000
3780461.0152187054,-11329034.894441292,42317320910000
3786999.4328413857,-11326770.989957025,42317321260000
3785821.8177130017,-11327481.876225233,42317321270000
3784527.153360058,-11328610.655861877,42317321750000
3783350.4386310293,-11354680.233452281,42317321850000
3782445.857738798,-11354492.771429785,42317321860000
3782741.1538213454,-11353556.574512213,42317321900000
3782428.897499039,-11328764.610717645,42317322980000
3783659.168782701,-11328386.6810464,42317322990000
3821443.957049562,-11377245.13951404,42317325640000
3819901.691855212,-11326300.776427917,42317327060000
3827366.384265746,-11377317.274544073,42317327100000
3820674.5800518454,-11326469.759414941,42317328140000
3795410.1099205306,-11332571.959941756,42317328920000
3783824.4505013465,-11356238.595003895,42317329070000
3821711.859131512,-11376356.58733853,42317329220000
3817837.034113966,-11363481.820311341,42317329900000
3801840.5543509223,-11342016.528179638,42317337160000
3802205.2043950143,-11341701.16006222,42317337710000
3829338.0592199317,-11322042.360627111,42317340100000
3795484.605533755,-11332332.62303655,42317345600000
3784448.78101452,-11328103.595581314,42317352560000
3783289.1668976787,-11327794.795313852,42317352580000
3780375.965392546,-11329529.375619395,42317353650000
3825123.4889673227,-11330740.086401261,42317353930000
3784882.7282927954,-11335054.607225427,42317355040000
3785303.2776517174,-11335238.618343709,42317356120000
3784639.1898851516,-11337520.890543953,42317356130000
3779085.9636191214,-11328653.17990736,42317356140000
3781414.613607992,-11331156.64393581,42317356160000
3783121.657362771,-11335741.893761585,42317356240000
3785347.069287264,-11327408.29404182,42317357190000
3782699.2123939907,-11335447.8989864,42317357260000
3789007.721833647,-11324872.65868053,42317357520000
3783837.7309929533,-11336808.111844404,42317357550000
3781604.842817551,-11332092.952172872,42317357650000
3788092.1907054954,-11324631.874621943,42317359220000
3774988.8210481866,-11331403.77320537,42317359720000
3785594.304346821,-11335805.457190827,42317360000000
3785293.151680699,-11337089.638836619,42317360010000
3789139.5325118313,-11324410.682793736,42317360740000
3788232.015139636,-11324167.672345337,42317360750000
3774833.909556456,-11332022.152976727,42317361380000
3784780.552019012,-11336995.239908425,42317361410000
3785100.102337757,-11337643.230664333,42317361420000
3825707.891498171,-11330404.569456011,42317361430000
3831658.981493476,-11328560.116813056,42317361440000
3785153.3615528466,-11335622.336628472,42317361460000
3785720.6855155947,-11335345.819013342,42317361470000
3789548.391633413,-11324997.336510219,42317361710000
3788553.499147752,-11324753.769464362,42317361720000
3789547.733869428,-11324453.31815871,42317361730000
3788696.222924888,-11324220.437783971,42317361740000
3784302.1629862147,-11336938.02169016,42317361760000
3778904.8434398696,-11329097.455995115,42317361770000
3783601.9715828244,-11335764.157659743,42317361780000
3811328.901682715,-11377978.512319388,42317361860000
3822093.606944469,-11350100.104323084,42317362200000
3783938.0583506594,-11334799.017674565,42317365430000
3781482.974828618,-11332522.979365807,42317365480000
3784086.249837649,-11324556.956604639,42317365500000
3785603.6415155455,-11324962.382190108,42317365510000
3782063.1406476498,-11335449.56877876,42317365810000
3785008.5759433936,-11324803.417957256,42317366170000
3784631.8259499297,-11324630.872746527,42317366180000
3783788.2908215607,-11335345.819013342,42317366340000
3784130.694491777,-11335487.083447158,42317366760000
3783986.447206131,-11328535.06992763,42317367050000
3784735.710454539,-11328099.810718626,42317367060000
3783104.5646847184,-11328289.944408901,42317367070000
3783837.3365226914,-11327861.141730364,42317367080000
3783315.4637405733,-11335266.225577425,42317367350000
3785883.496936562,-11354297.071764972,42317368590000
3786295.927369557,-11355067.29132177,42317368600000
3831625.844896343,-11350381.519995809,42317368960000
3781866.856615129,-11354790.439748166,42317373180000
3786483.340661487,-11354459.932180002,42317373330000
3778082.213702221,-11326975.261222633,42317374190000
3777537.1983489566,-11326865.277565729,42317374410000
3781921.810561536,-11354213.248188404,42317376090000
3782163.321680574,-11352940.532450164,42317401620000
3782227.742997033,-11352712.88409149,42317401760000
3782290.849928415,-11352483.009343004,42317401770000
3782369.734059823,-11352300.445378102,42317401820000
3797616.8773369608,-11331611.718014173,42317403360000
3812610.129869676,-11337237.805078864,42317403370000
3812614.4795056866,-11337220.661877282,42317403380000
3797620.8265851596,-11331593.906895647,42317403390000
3797624.775834668,-11331910.054249499,42317403400000
3797630.041502704,-11331892.243130973,42317403410000
3797475.363471127,-11332188.24165699,42317403420000
3797471.414271003,-11332206.052775519,42317403430000
3797540.5254616314,-11332049.203612989,42317403440000
3782435.602707238,-11352059.104722064,42317403680000
3782622.0352920196,-11351371.37290794,42317403690000
3782556.297096198,-11351599.577864068,42317403710000
3782499.762536127,-11351830.343168482,42317403720000
3812497.171696811,-11337060.25049105,42317403940000
3812501.9167093597,-11337042.995969975,42317404130000
3812615.402155953,-11336618.868710054,42317404430000
3812619.35637219,-11336601.057591528,42317404440000
3812558.5933942273,-11336830.375742562,42317404510000
3812616.7202278883,-11336312.740110373,42317404540000
3804647.685548664,-11336754.67848882,42317406920000
3804536.251691374,-11337064.814590171,42317406930000
3804540.993536441,-11337047.448749607,42317406990000
3804636.357709503,-11336690.781101106,42317407080000
3804656.9058908033,-11336719.390210241,42317407230000
3804583.9336636793,-11336887.037363375,42317407240000
3804784.6742224973,-11336143.534484368,42317407320000
3804789.943049056,-11336125.72336584,42317407380000
3804695.8948449036,-11336473.040177116,42317407490000
3804579.3235199163,-11336904.403203938,42317407500000
3804690.230901095,-11336493.856921893,42317407510000
3804728.297923971,-11336352.92644655,42317407530000
3804732.9081252967,-11336335.560605984,42317407550000
3804630.562075022,-11336715.716667045,42317408880000
3812594.7084457157,-11336324.428656906,42317409150000
3798832.517572064,-11329797.766911695,42317410030000
3798828.4362683846,-11329846.858807135,42317410040000
3798822.775107523,-11329832.832551295,42317410050000
3804909.5460378085,-11333530.977354938,42317410440000
3804919.0300265495,-11333496.356993303,42317410500000
3804914.551475371,-11333513.277555903,42317410520000
3805383.2278016256,-11333898.88827201,42317410720000
3805435.9188153995,-11333704.079163125,42317410730000
3805456.7318299618,-11333741.037234068,42317410740000
3805459.1029351866,-11333717.882779982,42317410750000
3805460.420216074,-11333729.905284986,42317410780000
3805327.507307744,-11334111.397179937,42317410890000
3805324.741048871,-11334121.861212071,42317410900000
3805319.2085330514,-11334142.789276341,42317410910000
3805321.974790639,-11334132.325244205,42317410920000
3805394.424622581,-11333962.340381764,42317410930000
3812407.54403709,-11336340.013385616,42317412620000
3804889.392586768,-11336721.727919549,42317412630000
3798284.318813809,-11330521.900199307,42317412640000
3797241.836347013,-11333146.59115323,42317413180000
3797239.0719608106,-11333157.055185365,42317413440000
3797247.8916714,-11333126.442325396,42317413450000
3797361.8903075512,-11332704.207496818,42317413460000
3797441.2687530518,-11332397.522299683,42317413470000
3797446.0077814045,-11332380.045139626,42317413580000
3797241.5730721075,-11333134.123370262,42317413840000
3797355.5716479816,-11332713.00173659,42317413940000
3797361.2321136906,-11332692.07367232,42317413950000
